ACTEU;AGE;DDIPL;IDENT;NOI;SALMEE;SEXE;TPP
3;65;4;G9T4HE5D;02;;2;
3;73;1;G9T4HGXD;01;;1;
3;72;1;G9T4HGXD;02;;2;
1;41;3;G9T4HJPD;01;;2;1
1;44;1;G9T4HJPD;02;;1;1
1;45;3;G9T4HMHD;01;;2;1
1;52;3;G9T4HMHD;02;;1;1
3;15;7;G9T4HMHD;04;;2;
1;39;1;G9T4HP9D;01;3185;2;1
1;40;1;G9T4HP9D;02;2400;1;1
3;75;5;G9T4HS1D;01;;1;
1;60;4;G9T4HS1D;02;;2;1
3;61;7;G9T4HXLD;01;;1;
1;58;5;G9T5V2X7;01;2000;1;1
2;49;5;G9T5V2X7;02;;2;
3;23;4;G9T5V2X7;03;;2;
3;49;5;G9T5V5P7;01;;2;
3;78;7;G9T5VB97;01;;2;
1;56;3;G9T5VE17;01;4200;1;1
1;58;5;G9T5VE17;02;4300;2;1
1;45;3;G9T5VJL7;01;2300;2;1
1;48;4;G9T5VJL7;02;3200;1;1
3;17;6;G9T5VJL7;03;;2;
3;88;7;G9T5VMD7;01;;1;
3;87;5;G9T5VMD7;02;;2;
1;46;3;G9T5VP57;01;1500;2;2
1;41;1;G9T5VP57;02;2700;1;1
3;74;5;G9T5VRX7;01;;2;
1;46;5;G9T5VUP7;01;;2;1
1;42;1;G9T5VXH7;01;1900;1;1
1;42;3;G9T5VXH7;02;;2;1
3;17;6;G9T5VXH7;03;;2;
3;84;7;G9U4H0DD;01;;2;
3;88;7;G9U4H35D;01;;2;
1;51;5;G9U4H5XD;01;1800;1;1
1;65;7;G9U4H8PD;01;;2;1
3;65;7;G9U4H8PD;02;;1;
1;30;4;G9U4MC1D;01;;2;1
1;33;4;G9U4MC1D;02;1550;1;1
1;42;4;G9U4METD;01;1819;2;2
1;45;5;G9U4METD;02;1900;1;1
3;19;6;G9U4METD;03;;2;
3;75;5;G9U4MHLD;01;;1;
3;73;7;G9U4MHLD;02;;2;
1;55;6;G9U4MKDD;01;1256;2;1
1;50;5;G9U4MKDD;02;1998;1;1
2;17;5;G9U4MKDD;03;;2;
1;27;1;G9U4MN5D;01;2380;1;1
2;30;3;G9U4MN5D;02;;2;
1;24;4;G9U4MPXD;01;;1;1
3;83;6;G9U4MSPD;01;;2;
3;90;6;G9U4MSPD;02;;2;
3;54;5;G9U4MVHD;01;;1;
1;57;5;G9U4MVHD;02;1451;2;1
3;21;1;G9U4MVHD;03;;2;
2;20;5;G9U4MVHD;04;;1;
1;37;4;G9U4MY9D;01;1750;1;1
2;36;5;G9U4MY9D;02;;2;
2;48;5;G9U506D8;01;;1;
2;30;5;G9U506F8;01;;2;
3;48;7;G9U506G8;01;;2;
2;21;7;G9U506G8;02;;1;
2;39;7;G9U506I8;01;;2;
3;17;6;G9U506I8;02;;2;
2;35;5;G9U506J8;01;;2;
3;51;7;G9U506L8;01;;2;
3;50;7;G9U506L8;02;;1;
3;75;7;G9U506M8;01;;2;
3;41;7;G9U506N8;01;;2;
2;44;7;G9U506N8;02;;1;
3;42;7;G9U506P8;01;;1;
1;34;4;G9U506Q8;01;1520;1;1
3;30;4;G9U506Q8;02;;2;
1;29;5;G9U506R8;01;1070;1;1
2;27;5;G9U506S8;01;;2;
1;29;6;G9U506S8;02;;1;1
2;28;5;G9U506T8;01;;1;
2;23;4;G9U506T8;02;;2;
1;27;7;G9U506U8;01;1056;1;2
3;24;5;G9U506U8;02;;2;
1;37;4;G9U506V8;01;;1;1
2;56;5;G9U506W8;01;;1;
2;52;6;G9U506X8;01;;2;
2;64;4;G9U506X8;02;;1;
3;73;4;G9U506Y8;01;;1;
3;62;7;G9U506Y8;02;;2;
2;26;1;G9U506Y8;03;;1;
2;22;3;G9U506Z8;01;;1;
3;58;7;G9U506Z8;02;;2;
1;35;5;G9U50708;01;1537;1;1
3;22;5;G9U50708;02;;1;
3;21;4;G9U50708;03;;1;
1;42;3;G9U5V097;01;1800;1;1
1;44;3;G9U5V097;02;1800;2;2
3;18;4;G9U5V097;03;;2;
1;40;1;G9U5V317;01;3200;1;1
1;38;1;G9U5V317;02;3100;2;1
3;66;7;G9U5V8L7;01;;2;
3;69;5;G9U5V8L7;02;;1;
1;59;1;G9U5VBD7;01;;1;1
3;61;3;G9U5VBD7;02;;2;
1;47;7;G9U5VE57;01;355;2;2
1;46;5;G9U5VJP7;01;2200;2;1
1;44;5;G9U5VJP7;02;2300;2;1
1;34;5;G9V4M11D;01;745;2;2
1;35;4;G9V4M11D;02;1553;1;1
2;35;7;G9V4M3TD;01;;1;
1;32;4;G9V4M3TD;02;1470;2;1
3;59;3;G9V4M6LD;01;;2;
3;25;1;G9V4M6LD;02;;2;
3;26;1;G9V4M6LD;03;;1;
1;48;4;G9V4MC5D;01;898;2;2
1;52;7;G9V4MEXD;01;1350;2;1
1;26;3;G9V4MHPD;01;1600;2;2
1;29;3;G9V4MHPD;02;1700;1;1
1;43;3;G9V4MKHD;01;1960;2;1
1;38;4;G9V4MKHD;02;2638;1;1
1;29;4;G9V4MN9D;01;1400;1;1
1;26;5;G9V4MN9D;02;1329;2;1
1;58;7;G9V4MQ1D;01;;2;1
1;58;7;G9V4MQ1D;02;;1;1
1;55;7;G9V4RL1D;01;1800;1;1
1;57;7;G9V4RL1D;02;1300;2;1
3;56;3;G9V4RL2D;01;;2;
2;56;4;G9V4RL2D;02;;1;
1;25;3;G9V4RL2D;03;800;2;1
3;24;3;G9V4RL2D;04;;2;
3;16;6;G9V4RL2D;05;;2;
3;30;5;G9V4RL3D;01;;2;
1;56;5;G9V4RL3D;02;1800;1;1
3;61;7;G9V4RL4D;01;;2;
2;22;5;G9V4RL4D;02;;1;
3;52;6;G9V4RL5D;01;;2;
3;20;7;G9V4RL5D;02;;1;
3;18;6;G9V4RL5D;03;;2;
3;15;7;G9V4RL5D;04;;1;
1;54;7;G9V4RL6D;01;1100;1;1
3;47;7;G9V4RL6D;02;;2;
3;16;7;G9V4RL6D;03;;1;
3;79;7;G9V4RL7D;01;;2;
3;71;4;G9V4RL8D;01;;1;
3;57;7;G9V4RL8D;02;;2;
3;19;5;G9V4RL8D;03;;2;
1;45;5;G9V4RL9D;01;1380;2;1
2;20;6;G9V4RL9D;02;;1;
1;52;6;G9V4RLAD;01;1700;2;1
1;54;5;G9V4RLAD;02;2000;1;1
1;33;4;G9V4RLBD;01;300;2;2
1;51;7;G9V4RLCD;01;1200;1;1
3;81;4;G9V4RLCD;02;;2;
1;22;3;G9V4RLDD;01;1200;2;1
1;47;5;G9V4RLDD;02;1450;2;1
2;61;1;G9V4RLED;01;;1;
2;47;1;G9V4RLED;02;;2;
3;16;6;G9V4RLED;03;;1;
3;39;7;G9V4RLFD;01;;2;
2;36;1;G9V4RLFD;02;;1;
3;31;3;G9V4RLGD;01;;2;
1;31;4;G9V4RLGD;02;1650;1;1
1;49;3;G9V4RLHD;01;2490;2;1
1;51;5;G9V4RLID;01;1579;2;1
1;18;4;G9V4RLID;02;360;2;2
3;63;6;G9V4RLJD;01;;2;
1;33;7;G9V4RLKD;01;;1;1
1;33;6;G9V4RLKD;02;1100;2;1
3;69;4;G9V55NP8;01;;2;
1;23;4;G9V55NS8;01;1150;2;1
3;80;7;G9V55QH8;01;;2;
3;51;5;G9V55QI8;01;;1;
1;50;5;G9V55QI8;02;470;2;2
1;23;7;G9V55QI8;03;200;1;3
2;20;3;G9V55QI8;04;;1;
1;32;4;G9V55QJ8;01;1350;1;1
1;28;1;G9V55QJ8;02;1407;2;1
1;54;1;G9V55QK8;01;1400;2;2
1;27;5;G9V55QN8;01;1080;1;1
1;26;6;G9V55QN8;02;1484;2;1
3;75;7;G9V55QO8;01;;1;
1;24;5;G9V55T98;01;1400;2;1
1;25;4;G9V55T98;02;1354;1;1
3;69;7;G9V55TA8;01;;2;
1;49;4;G9V55TB8;01;1930;2;1
3;70;4;G9V55TC8;01;;1;
1;32;6;G9V55TD8;01;1219;2;1
3;67;7;G9V55TE8;01;;1;
3;67;5;G9V55TE8;02;;2;
1;25;1;G9V55TG8;01;1821;1;1
1;25;1;G9V55TG8;02;1791;2;1
3;21;1;G9V55TI8;01;;2;
1;24;4;G9X4W55D;01;1300;2;1
1;24;5;G9X4W55D;02;1300;1;1
1;44;5;G9X4W7XD;01;;1;1
3;83;7;G9X4W7XD;02;;1;
1;28;7;G9X4WAPD;01;1300;1;1
1;23;3;G9X4WAPD;02;1700;2;1
3;65;5;G9X4WDHD;01;;1;
1;57;7;G9X4WG9D;01;800;2;2
3;60;7;G9X4WG9D;02;;1;
3;82;7;G9X4WJ1D;01;;2;
1;57;4;G9X4WLTD;01;;1;1
3;69;7;G9X4WOLD;01;;1;
3;59;7;G9X4WOLD;02;;2;
1;32;3;G9X4WOLD;03;1500;2;1
3;57;4;G9X4WRDD;01;;2;
2;51;6;G9X4WRDD;02;;1;
1;33;1;G9X4WU5D;01;1516;2;2
1;37;3;G9X4WU5D;02;1875;1;1
2;31;5;G9X4WWXD;01;;2;
2;32;5;G9X4WWXD;02;;2;
3;61;7;G9X4WZPD;01;;2;
3;60;5;G9X4WZPD;02;;1;
3;91;7;G9X4WZPD;03;;1;
3;64;6;G9X5A7T8;01;;2;
3;59;7;G9X5A7U8;01;;2;
1;56;4;G9X5A7W8;01;1100;2;1
1;26;5;G9X5A7Z8;01;1050;2;2
3;56;5;G9X5A7Z8;02;;2;
3;46;5;G9X5A808;01;;2;
3;31;7;G9X5AAL8;01;;2;
3;83;7;G9X5AAM8;01;;2;
3;69;5;G9X5AAO8;01;;1;
3;75;5;G9X5AAO8;02;;2;
3;66;7;G9X5AAP8;01;;2;
2;45;7;G9X5AAQ8;01;;1;
2;31;7;G9X5AAR8;01;;2;
3;73;5;G9X5AAS8;01;;2;
1;25;4;G9Y41JPE;01;;2;1
1;28;5;G9Y41JPE;02;1150;1;1
3;59;7;G9Y41S1E;01;;2;
3;65;7;G9Y41S1E;02;;1;
2;22;3;G9Y41UTE;01;;2;
1;23;4;G9Y41UTE;02;1400;1;1
1;47;5;G9Y41XLE;01;;2;1
1;48;5;G9Y41XLE;02;;1;1
3;17;6;G9Y41XLE;03;;2;
1;35;1;G9Y4W2HD;01;2078;2;1
1;34;3;G9Y4W2HD;02;2714;1;1
1;30;7;G9Y4W81D;01;1300;2;1
1;29;5;G9Y4W81D;02;1600;1;1
1;32;5;G9Y4WATD;01;1500;1;1
1;31;3;G9Y4WATD;02;1000;2;2
2;54;3;G9Y4WDLD;01;;2;
3;77;7;G9Y5FMD8;01;;2;
3;63;7;G9Y5FP58;01;;1;
1;60;5;G9Y5FP58;02;1200;2;1
3;49;6;G9Y5FRX8;01;;2;
3;52;5;G9Y5FRX8;02;;1;
3;16;6;G9Y5FRX8;03;;1;
3;46;7;G9Y5FUP8;01;;2;
2;24;6;G9Y5FUP8;02;;1;
1;21;7;G9Y5FUP8;03;1100;1;1
3;15;7;G9Y5FUP8;04;;1;
3;71;7;G9Y5FXH8;01;;2;
3;82;7;G9Z410DE;01;;1;
3;84;7;G9Z4135E;01;;2;
3;84;7;G9Z415XE;01;;1;
3;80;7;G9Z415XE;02;;2;
3;81;7;G9Z41BHE;01;;2;
3;89;7;G9Z41BHE;02;;1;
1;47;3;G9Z41E9E;01;;1;1
1;22;4;G9Z41H2E;01;1265;1;1
3;83;7;G9Z41H3E;01;;2;
3;81;7;G9Z41H4E;01;;2;
1;21;5;G9Z41MLE;01;1400;2;1
1;25;7;G9Z41MLE;02;1150;1;1
1;37;4;G9Z41PDE;01;500;2;2
1;45;3;G9Z41PDE;02;2400;1;1
3;16;6;G9Z41PDE;03;;1;
1;43;5;G9Z41S5E;01;614;2;1
1;44;5;G9Z41S5E;02;1800;1;1
1;18;5;G9Z41S5E;03;539;1;1
1;33;4;G9Z41UXE;01;1180;1;1
1;32;3;G9Z41UXE;02;1700;2;1
1;21;4;G9Z41XPE;01;1500;1;1
1;21;4;G9Z41XPE;02;;1;1
1;52;6;G9Z5F098;01;1400;1;1
1;57;7;G9Z5F318;01;;2;2
3;60;7;G9Z5F318;02;;1;
3;53;5;G9Z5F5T8;01;;2;
1;29;6;G9Z5F5T8;02;1200;1;1
2;25;5;G9Z5F5T8;03;;2;
3;66;6;G9Z5F8L8;01;;1;
3;64;7;G9Z5F8L8;02;;2;
1;45;7;G9Z5FBD8;01;2000;1;1
1;42;5;G9Z5FBD8;02;1500;2;1
3;16;6;G9Z5FBD8;03;;2;
1;56;7;G9Z5FGX8;01;2000;1;1
1;55;7;G9Z5FGX8;02;1417;2;1
1;55;5;G9Z5FJP8;01;350;2;2
1;55;5;G9Z5FJP8;02;3100;1;1
3;67;7;G9Z5FMH8;01;;2;
1;58;7;G9Z5FP98;01;1600;2;1
1;59;7;G9Z5FP98;02;1800;1;1
1;43;1;GA04612E;01;1250;2;1
1;42;5;GA04612E;02;1800;1;1
3;18;4;GA0466ME;01;;2;
3;69;7;GA0469DE;01;;1;
3;70;5;GA0469DE;02;;2;
3;65;1;GA046EXE;01;;1;
3;68;1;GA046EXE;02;;2;
3;65;1;GA046HPE;01;;2;
1;61;1;GA046HPE;02;;1;1
3;46;5;GA046KHE;01;;1;
2;19;5;GA046KHE;02;;1;
1;29;4;GA046KIE;01;1300;1;1
3;26;4;GA046KIE;02;;2;
1;65;4;GA046KJE;01;614;2;1
1;60;1;GA046N9E;01;2864;2;1
3;65;1;GA046N9E;02;;1;
3;40;3;GA046Q1E;01;;2;
1;40;1;GA046Q1E;02;;1;2
1;24;1;GA046VME;01;850;1;2
3;19;4;GA046VOE;01;;1;
1;37;3;GA046VPE;01;;1;1
1;30;1;GA046YDE;01;1450;1;1
3;88;7;GA05K3P8;01;;1;
3;88;7;GA05K3P8;02;;2;
3;73;4;GA05K6H8;01;;1;
1;36;5;GA05KET8;01;1550;1;1
1;36;5;GA05KET8;02;;2;2
1;52;5;GA05KKD8;01;1700;1;1
1;31;3;GA05KN58;01;1700;2;2
1;31;5;GA05KN58;02;1800;1;1
1;43;4;GA05KPX8;01;1500;2;1
1;19;5;GA05KPX8;02;650;1;1
3;16;6;GA05KPX8;03;;1;
1;57;4;GA05KSP8;01;1640;1;1
1;54;5;GA05KSP8;02;1400;2;1
1;32;5;GA14BIDE;01;;1;1
1;53;6;GA14BIEE;01;;2;1
2;22;5;GA14BIEE;02;;1;
3;22;4;GA14BIGE;01;;1;
1;22;4;GA14BL5E;01;;2;2
3;69;5;GA14BTHE;01;;1;
3;65;7;GA14BTHE;02;;1;
3;70;5;GA14BW9E;01;;2;
1;36;3;GA15K3T8;01;;2;2
1;38;3;GA15K3T8;02;;1;1
1;49;1;GA15K6L8;01;;1;1
1;43;1;GA15K6L8;02;;2;1
3;16;6;GA15K6L8;03;;1;
1;60;1;GA15K9D8;01;2900;1;1
3;57;1;GA15K9D8;02;;2;
1;60;3;GA15KC58;01;3259;1;1
1;59;5;GA15KC58;02;2272;2;1
3;75;1;GA15KEX8;01;;1;
3;72;1;GA15KEX8;02;;2;
3;60;3;GA15KHP8;01;;2;
3;62;5;GA15KHP8;02;;1;
3;63;4;GA15KKH8;01;;1;
2;53;3;GA15KN98;01;;2;
3;64;3;GA15KQ18;01;;2;
3;64;1;GA15KQ18;02;;1;
3;79;7;GA15KST8;01;;2;
3;70;7;GA15KVL8;01;;2;
3;62;6;GA15KYD8;01;;2;
3;65;7;GA15KYD8;02;;1;
3;89;7;GA15PL18;01;;2;
1;54;5;GA15PNT8;01;1400;1;1
3;19;6;GA15PNT8;02;;2;
2;22;4;GA15PNT8;03;;1;
2;25;4;GA15PNT8;04;;1;
1;29;5;GA15PQL8;01;1400;2;1
1;39;5;GA15PTD8;01;1860;1;1
1;50;6;GA15PYX8;01;1450;2;2
1;52;5;GA15PYX8;02;1900;1;1
3;17;6;GA15PYX8;03;;1;
3;66;6;GA24B1TE;01;;1;
1;48;5;GA24B1UE;01;;1;1
1;30;5;GA24B1VE;01;;1;1
1;34;5;GA24B1VE;02;;2;1
3;64;7;GA24B4LE;01;;2;
3;78;5;GA24B7DE;01;;1;
3;71;7;GA24BA5E;01;;1;
3;68;7;GA24BA5E;02;;2;
3;72;1;GA24BFPE;01;;2;
1;26;7;GA24BIHE;01;1100;1;1
1;25;6;GA24BIHE;02;;2;1
3;81;7;GA24BL9E;01;;1;
3;82;7;GA24BL9E;02;;2;
3;63;4;GA24BO1E;01;;1;
3;63;5;GA24BO1E;02;;2;
1;27;4;GA24BTLE;01;;1;1
3;24;5;GA24BTLE;02;;2;
3;74;1;GA24BWDE;01;;2;
1;27;6;GA24GZPE;01;2000;1;1
3;25;4;GA24GZPE;02;;2;
3;69;5;GA25K3X8;01;;1;
3;64;6;GA25K3X8;02;;2;
1;55;5;GA25KC98;01;900;2;2
1;47;5;GA25KF18;01;1285;2;1
1;47;5;GA25KF18;02;1637;1;1
3;21;3;GA25KF18;03;;1;
3;19;6;GA25KF18;04;;1;
1;45;1;GA25KHT8;01;14645;1;1
3;59;4;GA25KHT8;02;;2;
3;68;5;GA25KND8;01;;1;
3;75;7;GA25KQ58;01;;1;
3;84;7;GA25P1P8;01;;1;
3;78;7;GA25P1P8;02;;2;
1;47;5;GA25P4H8;01;2798;1;1
1;40;7;GA25P4H8;02;1613;2;1
3;19;4;GA25P4H8;03;;2;
1;38;4;GA25P798;01;1646;1;1
1;52;7;GA25PA18;01;827;2;2
1;19;5;GA25PA18;02;;1;1
1;26;6;GA25PCT8;01;600;2;2
1;32;5;GA25PCT8;02;1662;1;1
1;43;4;GA25PFL8;01;2000;1;1
3;72;7;GA25PID8;01;;2;
3;91;7;GA25PID8;02;;2;
1;49;5;GA25PL58;01;1700;1;1
3;31;5;GA25PTH8;01;;2;
1;32;5;GA25PTH8;02;;1;1
1;42;3;GA25PW98;01;225;1;3
1;32;3;GA25PW98;02;1951;2;1
3;92;7;GA25PZ18;01;;2;
3;92;7;GA34G2HE;01;;2;
3;73;7;GA34G59E;01;;2;
3;61;4;GA34G5AE;01;;1;
3;84;7;GA34G5CE;01;;2;
3;78;1;GA34G5DE;01;;2;
3;87;7;GA34G5EE;01;;2;
1;52;3;GA34G5FE;01;3127;2;1
1;48;5;GA34G5GE;01;1580;2;1
3;67;3;GA34G5HE;01;;1;
1;29;4;GA34G5IE;01;2300;1;1
1;25;4;GA34G5IE;02;698;2;2
3;59;4;GA34G5JE;01;;2;
3;80;6;GA34G5KE;01;;2;
1;31;6;GA34G81E;01;958;2;2
3;81;7;GA34G82E;01;;2;
3;20;4;GA34G83E;01;;2;
1;55;7;GA34GATE;01;1119;2;1
1;36;5;GA34GDLE;01;1307;1;1
3;37;5;GA34GDLE;02;;2;
3;67;6;GA34GGDE;01;;2;
3;55;7;GA35P1T8;01;;1;
1;59;7;GA35P1T8;02;;2;1
3;62;7;GA35P7D8;01;;1;
3;58;7;GA35P7D8;02;;2;
1;26;6;GA35P7D8;03;1547;1;1
1;24;5;GA35PA58;01;1482;1;1
1;30;4;GA35PA58;02;1400;1;1
3;62;6;GA35PCX8;01;;1;
3;63;5;GA35PCX8;02;;2;
1;58;5;GA35PFP8;01;;1;1
3;56;7;GA35PFP8;02;;2;
3;83;7;GA35U2D8;01;;2;
3;79;7;GA35U558;01;;1;
3;62;7;GA35UAP8;01;;2;
3;83;4;GA35UDH8;01;;1;
3;80;4;GA35UDH8;02;;2;
3;89;7;GA35UG98;01;;1;
3;72;7;GA35UOL8;01;;1;
1;47;7;GA35URD8;01;923;2;2
1;52;5;GA35URD8;02;1596;1;1
1;47;6;GA35UU58;01;;1;1
1;48;7;GA35UU58;02;;2;1
1;30;4;GA35UWX8;01;1380;2;1
1;39;5;GA35UWX8;02;;1;1
3;75;6;GA35UZP8;01;;2;
3;76;5;GA35UZP8;02;;1;
1;43;3;GA44LH1E;01;3200;1;1
1;55;4;GA44LH1E;02;1800;2;1
1;38;5;GA44LJTE;01;1600;1;1
1;30;5;GA44LJTE;02;1100;2;1
1;45;1;GA44LMLE;01;;1;1
1;42;4;GA44LMLE;02;;2;1
3;16;6;GA44LMLE;03;;1;
3;90;7;GA44LPDE;01;;1;
1;34;5;GA44LUXE;01;1500;2;1
3;88;7;GA45U2H8;01;;2;
1;36;5;GA45U598;01;1600;1;1
1;31;7;GA45U598;02;1200;2;1
1;49;4;GA45U818;01;1400;2;1
1;49;4;GA45U818;02;1500;1;1
2;17;5;GA45U818;04;;2;
1;36;1;GA45UAT8;01;1780;2;1
3;43;1;GA45UAT8;02;;1;
2;25;7;GA45UDL8;01;;2;
1;26;7;GA45UDL8;02;1600;1;1
1;34;7;GA45UGD8;01;127;2;2
2;30;7;GA45UGD8;02;;1;
3;62;7;GA45UJ58;01;;2;
1;50;5;GA45UJ58;02;1400;1;1
3;54;5;GA45ULX8;01;;2;
3;55;4;GA45ULX8;02;;1;
3;90;4;GA45UOP8;01;;1;
3;68;4;GA45URH8;01;;2;
3;71;7;GA45URH8;02;;1;
1;42;7;GA45UU98;01;1200;2;1
1;44;5;GA45UU98;02;;1;1
1;29;4;GA45UX18;01;1600;2;1
1;29;3;GA45UX18;02;;1;1
1;40;4;GA45UZT8;01;;1;1
1;36;5;GA45UZT8;02;;2;1
3;88;7;GA45ZJP8;01;;2;
1;29;4;GA45ZJQ8;01;1279;2;1
3;64;4;GA45ZJR8;01;;2;
1;35;4;GA45ZMH8;01;;2;1
1;43;5;GA45ZP98;01;1102;2;1
1;16;7;GA45ZP98;02;330;2;1
1;46;5;GA45ZPA8;01;1045;2;2
3;21;4;GA45ZPA8;02;;2;
3;60;5;GA45ZPB8;01;;2;
1;38;3;GA45ZPC8;01;1180;1;1
1;32;4;GA45ZPC8;02;424;2;1
2;22;7;GA45ZPD8;01;;1;
2;21;7;GA45ZPD8;02;;2;
3;45;7;GA45ZPE8;01;;2;
1;34;6;GA45ZUT8;01;1900;1;1
3;39;6;GA45ZUT8;02;;2;
3;15;6;GA45ZUT8;03;;2;
1;28;3;GA45ZXM8;01;1219;2;2
3;46;5;GA45ZXN8;01;;2;
1;63;1;GA54L61E;01;;2;3
1;42;1;GA54L8TE;01;;1;1
3;43;5;GA54L8TE;02;;2;
3;16;6;GA54L8TE;03;;2;
3;89;7;GA54LBLE;01;;2;
1;35;3;GA54LEDE;01;1400;1;1
3;37;7;GA54LEDE;02;;2;
3;15;7;GA54LEDE;03;;1;
1;25;5;GA54LH5E;01;;1;1
3;26;5;GA54LH5E;02;;2;
3;71;1;GA54LS9E;01;;2;
3;35;1;GA54LS9E;02;;2;
3;84;7;GA54LV1E;01;;1;
3;84;7;GA54LV1E;02;;2;
1;50;5;GA54LXTE;01;;1;3
1;52;3;GA54LXTE;02;;2;3
3;22;1;GA54LXTE;03;;2;
1;20;3;GA54LXTE;05;1100;2;2
1;43;1;GA54QYDE;01;3160;1;1
3;74;7;GA54QYEE;01;;2;
3;78;7;GA54QYEE;02;;1;
1;62;6;GA55U2L8;01;250;2;2
3;67;5;GA55U2L8;02;;1;
3;66;6;GA55Z0D8;01;;2;
3;88;7;GA55Z0E8;01;;1;
3;86;7;GA55Z0E8;02;;2;
1;33;5;GA55Z0F8;01;;1;2
1;24;1;GA55Z0F8;02;1245;2;1
1;43;7;GA55Z0G8;01;1800;1;1
1;25;5;GA55Z0H8;01;1314;1;1
1;28;5;GA55Z0I8;01;1140;2;1
1;59;6;GA55Z8P8;01;4600;1;1
1;56;4;GA55Z8P8;02;1149;2;2
1;25;3;GA55Z8P8;03;1400;1;1
1;41;4;GA64L0LE;01;1800;1;1
1;41;3;GA64L0LE;02;;2;1
1;40;4;GA64L3DE;01;;1;3
1;50;5;GA64L3DE;02;900;2;2
1;18;4;GA64L3DE;03;550;1;1
1;37;4;GA64L65E;01;1800;1;1
1;39;5;GA64L65E;02;1800;2;1
3;15;6;GA64L65E;03;;2;
1;27;4;GA64L8XE;01;1450;1;1
1;27;3;GA64L8XE;02;1700;2;1
1;41;3;GA64LBPE;01;;1;1
1;41;4;GA64LBPE;02;;2;2
3;66;5;GA64Q3XE;01;;1;
1;29;5;GA64Q6PE;01;786;2;2
3;88;7;GA64Q6SE;01;;2;
1;54;7;GA64QC9E;01;;1;1
3;41;7;GA64QC9E;02;;2;
1;23;1;GA64QC9E;03;;1;1
3;22;1;GA64QC9E;04;;1;
3;18;4;GA64QC9E;05;;2;
3;76;6;GA64QKLE;01;;1;
3;82;7;GA64QKLE;02;;2;
1;68;3;GA64QQ5E;01;;1;2
3;68;1;GA64QQ5E;02;;2;
3;70;5;GA64QSXE;01;;1;
3;71;4;GA64QVPE;01;;2;
1;41;1;GA64QVPE;02;3900;1;1
1;34;4;GA64QVPE;03;2100;1;1
3;75;5;GA654119;01;;1;
3;72;7;GA654119;02;;2;
3;77;1;GA6546L9;01;;1;
1;47;5;GA6549D9;01;1100;1;1
1;40;5;GA6549D9;02;1200;2;1
1;46;6;GA654EX9;01;1020;2;2
3;23;5;GA654EX9;02;;2;
3;17;6;GA654EX9;03;;1;
3;71;7;GA654N99;02;;2;
3;62;6;GA654ST9;01;;1;
1;63;4;GA654ST9;02;;2;2
3;68;1;GA654VL9;01;;1;
1;40;5;GA654YD9;01;1300;1;1
1;40;1;GA654YD9;02;2200;2;1
3;76;7;GA7543X9;01;;1;
3;66;5;GA754F19;01;;2;
1;49;5;GA754SX9;01;;1;1
1;49;5;GA754SX9;02;950;2;1
3;45;3;GA754VP9;01;;1;
1;41;3;GA754VP9;02;;2;1
3;69;7;GA754YH9;01;;1;
1;23;3;GA759L69;01;1288;2;1
1;22;3;GA759L69;02;1800;1;1
1;32;1;GA759L79;01;1700;2;1
3;66;7;GA759QP9;01;;2;
3;66;7;GA759QP9;02;;1;
1;30;4;GA759W99;01;288;2;2
1;28;4;GA759W99;02;1839;1;1
3;72;7;GA854199;01;;1;
1;50;6;GA854419;01;;1;1
1;46;4;GA854419;02;;2;1
3;72;7;GA854CD9;01;;2;
3;61;6;GA854F59;01;;1;
3;62;4;GA854F59;02;;2;
1;43;5;GA854HX9;01;1900;1;1
1;39;5;GA854HX9;02;901;2;2
3;18;6;GA854HX9;03;;1;
1;16;6;GA854HX9;04;308;1;1
1;41;4;GA854KP9;01;;1;1
1;48;5;GA854KP9;02;;2;1
3;15;6;GA854KP9;03;;1;
3;68;1;GA854NH9;01;;1;
3;67;1;GA854NH9;02;;2;
3;90;7;GA8597D9;01;;2;
2;21;5;GA8597E9;01;;1;
3;20;5;GA8597E9;02;;2;
3;85;7;GA8597F9;01;;2;
3;88;7;GA8597G9;01;;2;
3;68;6;GA8597H9;01;;2;
3;63;6;GA8597I9;01;;2;
1;42;4;GA8597K9;01;859;2;2
3;63;7;GA8597M9;01;;2;
1;51;5;GA8597N9;01;;2;2
2;30;5;GA8597O9;01;;1;
1;43;6;GA8597Q9;01;;2;1
2;19;4;GA8597Q9;02;;2;
3;16;6;GA8597Q9;03;;1;
1;57;6;GA8597R9;01;1430;1;1
1;43;5;GA85EZP9;01;;2;1
1;43;5;GA85EZP9;02;;1;1
1;27;3;GA95E2H9;01;2000;2;1
1;27;7;GA95E2H9;02;1200;1;1
3;59;1;GA95E819;01;;2;
1;61;4;GA95E819;02;2500;1;1
3;24;4;GA95E819;03;;2;
1;20;3;GA95E819;04;600;2;2
1;61;4;GA95EJ59;01;2473;2;1
1;44;3;GA95ELX9;01;;2;1
1;47;1;GA95ELX9;02;2300;1;1
1;55;4;GA95EX19;01;;2;2
1;55;4;GA95EX19;02;;1;1
3;20;4;GA95EX19;03;;1;
3;52;6;GA95EZT9;01;;2;
1;52;5;GA95EZT9;02;2700;1;1
1;17;6;GA95EZT9;03;620;1;1
1;54;1;GAA5ERL9;01;3200;2;1
1;54;1;GAA5ERL9;02;4300;1;1
2;24;4;GAA5ERL9;03;;1;
3;22;4;GAA5ERL9;04;;2;
